%Atmospheric Pressure [Pa],Atmospheric Temperature [K],Airspeed Differential Pressure [Pa],Aux Differential Pressure [Pa],ELD Probe X axis [mm],ELD Probe Y axis [mm],Voltage [V],"% Didn't take it at 1.5mm, took it at 1mm"
82820.018,300.243,-348.597,228.646,-0.053,2.475,5,
82828.081,300.245,-348.676,228.966,-0.021,2.475,5,
82824.05,300.243,-348.597,229.446,-0.037,2.486,5,
82836.144,300.246,-348.597,229.446,-0.053,2.475,5,
82828.081,300.246,-348.597,230.247,-0.021,2.486,5,
82828.081,300.243,-348.676,230.407,-0.037,2.464,5,
82828.081,300.245,-348.597,231.047,-0.005,2.475,5,
82832.112,300.243,-348.676,231.367,-0.021,2.486,5,
82828.081,300.245,-348.676,231.688,-0.037,2.507,5,
82832.112,300.245,-348.597,232.008,-0.037,2.486,5,
82832.112,300.243,-348.755,232.968,-0.053,2.496,5,
82828.081,300.243,-348.676,232.808,-0.021,2.486,5,
82832.112,300.243,-348.676,233.769,-0.021,2.486,5,
82824.05,300.245,-348.755,233.769,-0.037,2.496,5,
82824.05,300.243,-348.676,234.089,-0.037,2.496,5,
82828.081,300.241,-348.913,234.729,-0.037,2.486,5,
82824.05,300.243,-348.755,234.889,-0.053,2.496,5,
82828.081,300.246,-348.992,235.21,-0.037,2.486,5,
82820.018,300.243,-348.913,235.53,-0.053,2.486,5,
82832.112,300.243,-348.913,235.85,-0.021,2.486,5,
82815.987,300.243,-349.071,236.49,-0.021,2.496,5,
82815.987,300.243,-348.992,236.65,-0.021,2.496,5,
82820.018,300.245,-349.071,236.65,-0.037,2.486,5,
82820.018,300.243,-349.071,236.971,-0.037,2.496,5,
82820.018,300.245,-349.071,236.811,-0.021,2.496,5,
82820.018,300.241,-348.992,237.291,-0.053,2.475,5,
82815.987,300.245,-349.071,237.291,-0.037,2.475,5,
82815.987,300.243,-349.151,237.451,-0.021,2.464,5,
82815.987,300.246,-349.071,237.611,-0.037,2.496,5,
82811.955,300.243,-349.071,237.931,-0.037,2.486,5,
82815.987,300.246,-349.23,237.771,-0.005,2.475,5,
82828.081,300.243,-349.23,237.931,-0.037,2.486,5,
82815.987,300.246,-349.151,237.931,-0.021,2.496,5,
82815.987,300.246,-349.151,237.931,-0.037,2.496,5,
82815.987,300.246,-349.23,237.931,-0.021,2.486,5,
82815.987,300.243,-349.23,237.931,-0.021,2.486,5,
82820.018,300.246,-349.151,237.931,-0.005,2.486,5,
82815.987,300.243,-349.309,237.771,-0.037,2.496,5,
82824.05,300.243,-344.488,247.057,-0.053,3.538,5,
82811.955,300.24,-344.567,246.896,-0.021,3.527,5,
82820.018,300.241,-344.409,246.736,-0.07,3.516,5,
82815.987,300.243,-344.488,246.416,-0.053,3.505,5,
82820.018,300.241,-344.33,246.736,-0.021,3.505,5,
82815.987,300.241,-344.409,246.256,-0.053,3.516,5,
82811.955,300.243,-344.251,245.936,-0.021,3.538,5,
82815.987,300.243,-344.251,245.936,-0.037,3.495,5,
82811.955,300.245,-344.172,245.616,-0.021,3.505,5,
82811.955,300.246,-344.251,245.296,-0.037,3.527,5,
82811.955,300.243,-344.172,244.975,-0.053,3.495,5,
82811.955,300.24,-344.093,245.135,-0.053,3.527,5,
82807.924,300.241,-344.014,244.815,-0.053,3.505,5,
82815.987,300.24,-344.172,244.335,-0.021,3.505,5,
82811.955,300.24,-343.935,244.335,-0.07,3.484,5,
82807.924,300.243,-344.172,244.015,-0.037,3.505,5,
82811.955,300.245,-344.014,243.855,-0.037,3.516,5,
82811.955,300.243,-344.014,243.695,-0.053,3.495,5,
82807.924,300.241,-344.172,243.374,-0.037,3.516,5,
82811.955,300.241,-344.093,243.374,-0.037,3.527,5,
82811.955,300.243,-344.093,243.374,-0.021,3.527,5,
82807.924,300.241,-344.172,243.374,-0.037,3.527,5,
82807.924,300.24,-344.172,243.054,-0.053,3.505,5,
82803.893,300.24,-344.172,242.574,-0.053,3.505,5,
82807.924,300.241,-344.172,243.054,-0.021,3.516,5,
82803.893,300.24,-344.251,242.894,-0.037,3.527,5,
82807.924,300.238,-344.33,242.574,-0.037,3.505,5,
82811.955,300.243,-344.251,242.734,-0.021,3.505,5,
82807.924,300.238,-344.488,242.254,-0.021,3.527,5,
82811.955,300.238,-344.488,242.734,-0.053,3.495,5,
82803.893,300.24,-344.646,242.574,-0.021,3.505,5,
82807.924,300.24,-344.567,242.574,-0.037,3.505,5,
82811.955,300.241,-344.567,242.574,-0.053,3.527,5,
82803.893,300.24,-344.646,242.734,-0.053,3.527,5,
82807.924,300.24,-344.725,243.054,-0.037,3.527,5,
82811.955,300.241,-344.883,242.894,-0.037,3.505,5,
82811.955,300.243,-344.883,242.894,-0.07,3.538,5,
82815.987,300.238,-344.883,242.894,-0.021,3.527,5,
82803.893,300.241,-345.041,243.054,-0.037,3.516,5,
82807.924,300.241,-345.12,243.534,-0.021,3.516,5,
82807.924,300.24,-345.12,243.214,-0.021,3.495,5,
82807.924,300.238,-345.199,243.374,-0.037,3.505,5,
82811.955,300.241,-345.278,243.534,-0.021,3.516,5,
82811.955,300.241,-345.199,243.695,-0.037,3.527,5,
82811.955,300.24,-345.278,243.855,-0.053,3.505,5,
82820.018,300.243,-345.436,244.335,-0.053,3.516,5,
82815.987,300.241,-345.357,244.335,-0.053,3.516,5,
82807.924,300.245,-345.515,244.335,-0.037,3.516,5,
82811.955,300.245,-345.673,244.655,-0.037,3.516,5,
82815.987,300.243,-345.594,244.815,-0.005,3.527,5,
82807.924,300.245,-345.594,244.815,-0.021,3.527,5,
82811.955,300.245,-345.673,245.135,-0.053,3.516,5,
82815.987,300.245,-345.673,245.296,-0.021,3.516,5,
82811.955,300.246,-345.831,245.135,-0.053,3.516,5,
82815.987,300.243,-345.752,245.296,-0.053,3.495,5,
82824.05,300.245,-345.673,245.456,-0.021,3.516,5,
82815.987,300.248,-345.831,245.616,-0.005,3.495,5,
82820.018,300.246,-345.831,245.776,-0.07,3.516,5,
82815.987,300.249,-345.91,245.616,-0.053,3.516,5,
82815.987,300.246,-345.831,245.456,-0.053,3.527,5,
82820.018,300.246,-345.831,245.776,-0.053,3.505,5,
82807.924,300.245,-345.989,245.616,-0.053,3.495,5,
82811.955,300.248,-345.989,245.936,-0.053,3.516,5,
82811.955,300.246,-345.91,245.616,-0.037,3.527,5,
82815.987,300.246,-345.989,245.776,-0.053,3.516,5,
82811.955,300.245,-345.989,246.096,-0.037,3.538,5,
82811.955,300.243,-345.91,246.096,-0.053,3.505,5,
82815.987,300.245,-345.91,246.096,-0.037,3.516,5,
82811.955,300.246,-345.989,246.096,-0.021,3.505,5,
82807.924,300.241,-346.068,246.256,-0.037,3.505,5,
82811.955,300.243,-346.068,246.576,-0.053,3.505,5,
82815.987,300.241,-346.147,246.256,-0.037,3.505,5,
82815.987,300.24,-346.147,246.256,-0.053,3.516,5,
82811.955,300.243,-346.226,246.256,-0.021,3.505,5,
82811.955,300.24,-346.068,246.416,-0.021,3.505,5,
82807.924,300.24,-346.147,246.576,-0.037,3.495,5,
82811.955,300.24,-346.147,246.576,-0.037,3.516,5,
82815.987,300.237,-346.226,246.256,-0.037,3.516,5,
82807.924,300.238,-346.147,246.576,-0.07,3.516,5,
82815.987,300.238,-346.226,246.736,-0.021,3.505,5,
82824.05,300.237,-346.385,246.576,-0.037,3.516,5,
82811.955,300.24,-346.147,246.576,-0.053,3.516,5,
82815.987,300.24,-346.147,246.096,-0.037,3.516,5,
82807.924,300.238,-346.226,246.416,-0.037,3.516,5,
82824.05,300.237,-346.226,246.416,-0.021,3.505,5,
82811.955,300.237,-346.305,246.416,-0.021,3.516,5,
82815.987,300.238,-346.226,246.096,-0.037,3.505,5,
82811.955,300.238,-346.385,246.416,-0.07,3.527,5,
82811.955,300.238,-346.305,246.256,-0.053,3.516,5,
82811.955,300.238,-346.147,246.576,-0.021,3.527,5,
82811.955,300.238,-346.385,246.416,-0.053,3.516,5,
82807.924,300.24,-346.147,246.416,-0.053,3.538,5,
82820.018,300.241,-346.147,246.256,-0.053,3.505,5,
82807.924,300.241,-346.147,245.936,-0.037,3.516,5,
82811.955,300.241,-346.226,245.936,-0.037,3.516,5,
82807.924,300.238,-346.226,245.776,-0.053,3.527,5,
82807.924,300.24,-346.226,246.096,-0.037,3.505,5,
82811.955,300.241,-346.147,246.096,-0.021,3.516,5,
82807.924,300.24,-346.226,245.936,-0.021,3.495,5,
82811.955,300.243,-346.226,245.936,-0.053,3.516,5,
82820.018,300.243,-346.147,245.616,-0.037,3.505,5,
82807.924,300.243,-346.068,245.776,-0.053,3.505,5,
82811.955,300.243,-345.989,245.616,-0.053,3.505,5,
82815.987,300.241,-346.068,245.616,-0.07,3.516,5,
82811.955,300.243,-346.068,245.776,-0.037,3.505,5,
82811.955,300.243,-345.989,245.456,-0.037,3.516,5,
82807.924,300.245,-345.91,245.456,-0.021,3.516,5,
82811.955,300.241,-345.831,245.296,-0.053,3.516,5,
82815.987,300.243,-345.91,245.776,-0.053,3.516,5,
82815.987,300.241,-345.989,245.296,-0.053,3.527,5,
82807.924,300.241,-345.831,245.296,-0.005,3.505,5,
82807.924,300.243,-345.831,245.456,-0.037,3.505,5,
82811.955,300.241,-345.594,245.296,-0.021,3.516,5,
82824.05,300.245,-345.752,245.456,-0.053,3.516,5,
82807.924,300.243,-345.594,245.456,-0.037,3.527,5,
82815.987,300.241,-345.594,245.616,-0.021,3.495,5,
82815.987,300.243,-345.515,245.456,-0.037,3.495,5,
82807.924,300.243,-345.673,245.456,-0.037,3.495,5,
82807.924,300.24,-345.436,245.456,-0.037,3.516,5,
82807.924,300.241,-345.278,245.776,-0.037,3.527,5,
82807.924,300.241,-345.357,245.776,-0.053,3.505,5,
82811.955,300.241,-345.199,245.776,-0.037,3.527,5,
82811.955,300.241,-345.12,246.096,-0.037,3.516,5,
82807.924,300.24,-345.199,246.096,-0.053,3.516,5,
82820.018,300.241,-345.199,246.416,-0.037,3.516,5,
82807.924,300.243,-345.041,246.576,-0.021,3.505,5,
82815.987,300.24,-345.041,246.736,-0.037,3.527,5,
82811.955,300.238,-345.041,246.896,-0.021,3.516,5,
82807.924,300.238,-344.883,246.896,-0.07,3.505,5,
82811.955,300.237,-344.804,247.057,-0.053,3.527,5,
82811.955,300.238,-344.962,247.217,-0.053,3.516,5,
82807.924,300.238,-344.883,247.697,-0.037,3.527,5,
82815.987,300.241,-344.804,248.017,-0.037,3.516,5,
82811.955,300.241,-344.804,248.177,-0.021,3.527,5,
82811.955,300.238,-344.725,248.177,-0.037,3.505,5,
82811.955,300.24,-344.646,248.978,-0.021,3.527,5,
82815.987,300.24,-344.646,248.978,-0.021,3.516,5,
82815.987,300.241,-344.725,249.298,-0.037,3.505,5,
82815.987,300.241,-344.725,249.458,-0.037,3.527,5,
82811.955,300.241,-344.725,249.618,-0.037,3.495,5,
82815.987,300.241,-344.646,249.778,-0.037,3.516,5,
82815.987,300.241,-344.804,250.258,-0.07,3.516,5,
82815.987,300.24,-344.725,250.579,-0.053,3.527,5,
82820.018,300.243,-344.725,250.579,-0.037,3.495,5,
82828.081,300.24,-344.725,251.059,-0.037,3.527,5,
82820.018,300.241,-344.804,251.059,-0.021,3.505,5,
82815.987,300.241,-344.725,251.059,-0.053,3.505,5,
82820.018,300.243,-344.725,251.539,-0.037,3.527,5,
82815.987,300.243,-344.883,251.699,-0.053,3.516,5,
82815.987,300.243,-344.804,251.699,-0.037,3.527,5,
82820.018,300.241,-344.804,251.859,-0.053,3.527,5,
82824.05,300.245,-344.883,252.019,-0.053,3.516,5,
82815.987,300.243,-344.883,252.019,-0.037,3.538,5,
82824.05,300.243,-344.883,252.34,-0.037,3.495,5,
82815.987,300.241,-344.883,252.34,-0.037,3.505,5,
82815.987,300.246,-345.041,252.18,-0.021,3.527,5,
82815.987,300.245,-345.041,252.34,-0.037,3.505,5,
82811.955,300.243,-345.041,252.019,-0.053,3.505,5,
82820.018,300.245,-345.12,252.019,-0.021,3.516,5,
82824.05,300.245,-344.962,252.019,-0.07,3.516,5,
82824.05,300.243,-345.278,251.859,-0.053,3.516,5,
82815.987,300.243,-345.199,251.699,-0.037,3.527,5,
82820.018,300.243,-345.199,251.699,-0.005,3.495,5,
82820.018,300.245,-345.357,251.379,-0.021,3.527,5,
82820.018,300.241,-345.278,251.219,-0.037,3.527,5,
82815.987,300.243,-345.515,251.059,-0.037,3.516,5,
82815.987,300.241,-345.436,250.899,-0.07,3.516,5,
82815.987,300.241,-345.357,250.579,-0.053,3.516,5,
82820.018,300.24,-345.515,250.418,-0.021,3.505,5,
82811.955,300.241,-345.594,249.938,-0.053,3.516,5,
82824.05,300.24,-345.436,249.778,-0.021,3.516,5,
82824.05,300.24,-345.436,249.458,-0.037,3.495,5,
82815.987,300.241,-345.436,249.298,-0.037,3.516,5,
82811.955,300.241,-345.515,248.978,-0.07,3.527,5,
82815.987,300.238,-345.594,248.657,-0.037,3.505,5,
82815.987,300.243,-345.515,248.177,-0.021,3.516,5,
82807.924,300.24,-345.436,248.017,-0.037,3.505,5,
82807.924,300.238,-345.515,247.537,-0.053,3.516,5,
82807.924,300.238,-345.515,247.377,-0.053,3.516,5,
82803.893,300.238,-345.594,247.057,-0.07,3.505,5,
82799.861,300.238,-345.673,246.576,-0.005,3.516,5,
82807.924,300.24,-345.515,246.256,-0.053,3.505,5,
82807.924,300.243,-345.515,246.416,-0.021,3.527,5,
82807.924,300.245,-345.594,245.616,-0.053,3.495,5,
82815.987,300.243,-345.673,245.296,-0.037,3.516,5,
82807.924,300.238,-345.594,244.815,-0.021,3.527,5,
82807.924,300.243,-345.673,244.655,-0.037,3.505,5,
82803.893,300.241,-345.594,244.335,-0.037,3.516,5,
82803.893,300.241,-345.594,243.855,-0.053,3.527,5,
82807.924,300.243,-345.594,243.374,-0.07,3.495,5,
82803.893,300.241,-345.515,243.695,-0.07,3.505,5,
82811.955,300.24,-345.594,243.214,-0.053,3.538,5,
82803.893,300.24,-345.594,242.734,-0.021,3.516,5,
82799.861,300.241,-345.673,242.254,-0.037,3.527,5,
82807.924,300.241,-345.594,242.254,-0.021,3.527,5,
82811.955,300.245,-345.752,242.094,-0.037,3.505,5,
82803.893,300.243,-345.91,241.453,-0.037,3.516,5,
82811.955,300.243,-345.831,241.133,-0.053,3.495,5,
82807.924,300.243,-345.91,240.973,-0.053,3.516,5,
82807.924,300.241,-345.91,240.653,-0.021,3.516,5,
82811.955,300.241,-345.831,240.173,-0.021,3.505,5,
82803.893,300.24,-346.068,240.173,-0.07,3.516,5,
82811.955,300.241,-345.989,240.173,-0.021,3.538,5,
82815.987,300.24,-346.068,239.692,-0.005,3.516,5,
82815.987,300.241,-346.147,239.372,-0.021,3.516,5,
82811.955,300.241,-346.147,239.372,-0.053,3.527,5,
82815.987,300.241,-346.226,238.892,-0.021,3.505,5,
82811.955,300.241,-346.305,238.732,-0.053,3.527,5,
82820.018,300.241,-346.385,238.412,-0.037,3.516,5,
82811.955,300.24,-346.226,238.572,-0.053,3.527,5,
82807.924,300.238,-346.385,238.251,-0.053,3.527,5,
82811.955,300.24,-346.385,237.931,-0.053,3.516,5,
82815.987,300.237,-346.385,237.771,-0.037,3.505,5,
82815.987,300.24,-346.464,237.931,-0.021,3.505,5,
82815.987,300.243,-346.385,237.771,-0.037,3.527,5,
82811.955,300.238,-346.385,237.611,-0.021,3.516,5,
82815.987,300.24,-346.464,237.291,-0.037,3.495,5,
82815.987,300.238,-346.385,237.451,-0.021,3.516,5,
82815.987,300.238,-346.464,237.291,-0.005,3.495,5,
82815.987,300.238,-346.543,237.291,-0.037,3.505,5,
82815.987,300.238,-346.385,237.451,-0.021,3.484,5,
82815.987,300.238,-346.543,237.131,-0.037,3.527,5,
82820.018,300.24,-346.543,237.131,-0.053,3.516,5,
82811.955,300.238,-346.543,237.291,-0.021,3.516,5,
82811.955,300.238,-346.543,237.291,-0.005,3.527,5,
82824.05,300.238,-346.464,237.611,-0.037,3.516,5,
82815.987,300.235,-346.385,237.451,-0.021,3.505,5,
82815.987,300.237,-346.385,237.611,-0.053,3.527,5,
82811.955,300.238,-346.385,237.611,-0.037,3.527,5,
82820.018,300.238,-346.305,237.931,-0.037,3.505,5,
82811.955,300.238,-346.385,238.251,-0.021,3.516,5,
82815.987,300.238,-346.305,238.251,-0.053,3.505,5,
82811.955,300.235,-346.226,238.572,-0.053,3.527,5,
82815.987,300.24,-346.147,238.732,-0.037,3.527,5,
82815.987,300.24,-346.226,238.732,-0.053,3.495,5,
82828.081,300.24,-346.305,238.732,-0.053,3.516,5,
82815.987,300.238,-345.989,239.372,-0.053,3.516,5,
82815.987,300.243,-346.068,239.372,-0.053,3.516,5,
82811.955,300.24,-346.068,239.852,-0.037,3.505,5,
82820.018,300.24,-345.989,240.173,-0.07,3.516,5,
82815.987,300.241,-345.91,240.493,-0.07,3.527,5,
82815.987,300.245,-345.989,240.813,-0.037,3.527,5,
82820.018,300.241,-345.91,240.653,-0.053,3.495,5,
82815.987,300.241,-345.989,240.973,-0.037,3.527,5,
82820.018,300.245,-345.752,241.453,-0.037,3.527,5,
82815.987,300.245,-345.91,241.613,-0.053,3.516,5,
82824.05,300.245,-345.594,241.773,-0.021,3.516,5,
82815.987,300.243,-345.91,242.254,-0.005,3.505,5,
82820.018,300.241,-345.752,242.414,-0.021,3.516,5,
82824.05,300.245,-345.831,242.414,-0.021,3.505,5,
82824.05,300.243,-345.91,242.734,-0.037,3.516,5,
82815.987,300.245,-345.831,243.374,-0.021,3.516,5,
82824.05,300.243,-345.673,243.695,-0.021,3.505,5,
82824.05,300.245,-345.91,243.374,-0.053,3.527,5,
82820.018,300.245,-345.989,243.855,-0.021,3.505,5,
82820.018,300.246,-345.831,244.015,-0.021,3.505,5,
82811.955,300.243,-345.989,244.015,-0.021,3.505,5,
82820.018,300.245,-345.989,244.495,-0.037,3.516,5,
82824.05,300.246,-345.91,244.655,-0.037,3.505,5,
82820.018,300.241,-345.989,244.495,-0.037,3.495,5,
82815.987,300.246,-346.068,244.815,-0.037,3.527,5,
82815.987,300.243,-346.068,244.655,-0.021,3.516,5,
82820.018,300.245,-346.226,244.655,-0.037,3.505,5,
82820.018,300.243,-346.147,244.815,-0.005,3.527,5,
82815.987,300.246,-346.385,244.815,-0.021,3.516,5,
82811.955,300.241,-346.305,244.815,-0.037,3.516,5,
82811.955,300.241,-346.385,244.815,-0.053,3.527,5,
82811.955,300.245,-346.305,244.655,-0.053,3.527,5,
82807.924,300.243,-346.622,244.655,-0.053,3.505,5,
82811.955,300.241,-346.622,244.335,-0.053,3.538,5,
82811.955,300.241,-346.543,244.335,-0.053,3.527,5,
82811.955,300.243,-346.543,243.695,-0.037,3.505,5,
82815.987,300.241,-346.78,243.855,-0.037,3.516,5,
82811.955,300.243,-346.78,243.534,-0.053,3.516,5,
82807.924,300.241,-346.859,243.534,-0.037,3.538,5,
82811.955,300.241,-346.859,243.214,-0.021,3.527,5,
82807.924,300.241,-347.017,242.894,-0.037,3.495,5,
82815.987,300.241,-347.017,242.574,-0.053,3.527,5,
82811.955,300.241,-347.096,242.574,-0.037,3.505,5,
82815.987,300.241,-347.096,241.773,-0.021,3.516,5,
82807.924,300.241,-347.096,241.613,-0.037,3.516,5,
82811.955,300.241,-347.175,241.453,-0.037,3.527,5,
82815.987,300.243,-347.096,241.133,-0.037,3.505,5,
82811.955,300.241,-347.254,240.653,-0.037,3.495,5,
82807.924,300.238,-347.333,240.333,-0.053,3.516,5,
82811.955,300.243,-347.175,240.012,-0.053,3.516,5,
82811.955,300.245,-347.412,239.692,-0.037,3.505,5,
82807.924,300.243,-347.333,239.692,-0.053,3.505,5,
82811.955,300.245,-347.491,239.212,-0.021,3.495,5,
82807.924,300.245,-347.254,238.732,-0.021,3.527,5,
82807.924,300.245,-347.333,238.732,-0.037,3.516,5,
82807.924,300.243,-347.491,238.251,-0.021,3.505,5,
82811.955,300.246,-347.412,238.251,-0.037,3.505,5,
82815.987,300.245,-347.333,238.251,-0.053,3.505,5,
82815.987,300.245,-347.491,238.091,-0.053,3.505,5,
82820.018,300.246,-347.412,237.771,-0.021,3.516,5,
82820.018,300.248,-347.412,238.091,-0.037,3.505,5,
82824.05,300.248,-347.412,238.091,-0.037,3.527,5,
82820.018,300.248,-347.333,238.091,-0.037,3.516,5,
82820.018,300.248,-347.333,238.091,-0.037,3.516,5,
82824.05,300.246,-347.333,238.412,-0.053,3.516,5,
82815.987,300.248,-347.412,238.091,-0.037,3.516,5,
82820.018,300.246,-347.333,238.412,-0.037,3.527,5,
82824.05,300.245,-347.491,239.052,-0.037,3.495,5,
82820.018,300.245,-347.491,239.052,-0.021,3.505,5,
82828.081,300.245,-347.491,239.372,-0.037,3.516,5,
82824.05,300.245,-347.57,239.372,-0.053,3.516,5,
82824.05,300.241,-347.649,240.012,-0.07,3.495,5,
82824.05,300.246,-347.728,240.333,-0.005,3.527,5,
82824.05,300.246,-347.649,240.493,-0.037,3.516,5,
82824.05,300.245,-347.649,240.813,-0.053,3.527,5,
82820.018,300.243,-347.728,241.293,-0.053,3.527,5,
82824.05,300.245,-347.728,241.773,-0.053,3.505,5,
82824.05,300.241,-347.807,241.934,-0.021,3.527,5,
82815.987,300.243,-347.965,242.734,-0.021,3.505,5,
82815.987,300.245,-347.886,242.734,-0.021,3.495,5,
82815.987,300.24,-347.965,243.214,-0.037,3.505,5,
82824.05,300.243,-347.965,243.214,-0.053,3.516,5,
82815.987,300.243,-348.044,243.534,-0.021,3.527,5,
82815.987,300.241,-348.044,244.175,-0.053,3.516,5,
82815.987,300.238,-348.123,244.175,-0.021,3.505,5,
82815.987,300.243,-348.281,244.335,-0.037,3.495,5,
82815.987,300.24,-348.202,244.655,-0.053,3.527,5,
82811.955,300.238,-348.281,244.815,-0.037,3.505,5,
82820.018,300.238,-348.202,244.975,-0.07,3.527,5,
82820.018,300.238,-348.36,244.975,-0.005,3.516,5,
82815.987,300.24,-348.36,245.135,-0.053,3.516,5,
82815.987,300.24,-348.439,245.135,-0.053,3.527,5,
82807.924,300.238,-348.439,244.975,-0.037,3.495,5,
82815.987,300.24,-348.518,244.815,-0.021,3.495,5,
82811.955,300.237,-348.597,245.135,-0.037,3.516,5,
82811.955,300.238,-348.597,244.655,-0.021,3.516,5,
82811.955,300.238,-348.597,244.655,-0.037,3.527,5,
82811.955,300.238,-348.597,244.335,-0.037,3.527,5,
82815.987,300.24,-348.518,244.335,-0.005,3.527,5,
82815.987,300.238,-348.597,244.015,-0.021,3.505,5,
82803.893,300.238,-348.597,243.695,-0.053,3.505,5,
82807.924,300.241,-348.518,243.374,-0.053,3.495,5,
82811.955,300.237,-348.755,242.894,-0.037,3.505,5,
82807.924,300.24,-348.676,242.574,-0.053,3.495,5,
82811.955,300.238,-348.597,242.254,-0.021,3.516,5,
82815.987,300.24,-348.518,241.934,-0.037,3.516,5,
82820.018,300.24,-348.439,241.934,-0.021,3.495,5,
82820.018,300.238,-348.597,240.973,-0.053,3.505,5,
82815.987,300.243,-348.676,240.493,-0.037,3.516,5,
82815.987,300.24,-348.518,240.493,-0.021,3.516,5,
82820.018,300.238,-348.439,240.173,-0.053,3.527,5,
82811.955,300.24,-348.597,240.012,-0.037,3.516,5,
82815.987,300.241,-348.518,239.052,-0.053,3.527,5,
82811.955,300.24,-348.676,239.052,-0.053,3.538,5,
82815.987,300.243,-348.597,239.052,-0.053,3.505,5,
82807.924,300.241,-348.597,238.412,-0.037,3.527,5,
82811.955,300.241,-348.518,238.412,-0.037,3.505,5,
82815.987,300.245,-348.439,238.091,-0.053,3.516,5,
82815.987,300.243,-348.518,237.771,-0.037,3.516,5,
82820.018,300.243,-348.439,237.771,-0.037,3.516,5,
82807.924,300.245,-348.676,237.771,-0.021,3.527,5,
82811.955,300.245,-348.597,237.131,-0.07,3.516,5,
82820.018,300.246,-348.676,236.971,-0.037,3.527,5,
82815.987,300.246,-348.597,237.131,-0.037,3.538,5,
82811.955,300.245,-348.676,236.811,-0.021,3.505,5,
82811.955,300.243,-348.676,236.811,-0.037,3.505,5,
82807.924,300.245,-348.676,236.971,-0.037,3.516,5,
82820.018,300.245,-348.755,236.811,-0.021,3.516,5,
82811.955,300.245,-348.755,237.131,-0.021,3.516,5,
82811.955,300.245,-348.834,236.971,-0.07,3.516,5,
82807.924,300.243,-348.834,236.971,-0.053,3.505,5,
82811.955,300.245,-348.913,236.971,-0.037,3.516,5,
82811.955,300.245,-348.913,237.131,-0.021,3.538,5,
82811.955,300.243,-348.913,237.291,-0.037,3.505,5,
82811.955,300.243,-348.913,237.131,-0.053,3.527,5,
82811.955,300.243,-348.992,237.451,-0.037,3.495,5,
82811.955,300.241,-349.071,237.291,-0.053,3.505,5,
82820.018,300.241,-348.992,237.451,-0.037,3.516,5,
82811.955,300.245,-349.071,237.291,-0.037,3.505,5,
